start,end,line,unformatted,segments,ref_start,ref_end,common_number,remainder
96.27,96.337,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたてたくなるよ'), (4, 'うなじじょう')]",False,False,4,うなじじょう
96.17,96.27,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたてたくなる'), (4, 'ようなじじょう')]",False,False,4,ようなじじょう
96.07,96.17,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたてたくな'), (4, 'るようなじじょう')]",False,False,4,るようなじじょう
96.003,96.07,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたてたく'), (4, 'なるようなじじょう')]",False,False,4,なるようなじじょう
95.903,96.003,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたてた'), (4, 'くなるようなじじょう')]",False,False,4,くなるようなじじょう
95.77,95.903,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびたて'), (4, 'たくなるようなじじょう')]",False,False,4,たくなるようなじじょう
95.703,95.77,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆびた'), (4, 'てたくなるようなじじょう')]",False,False,4,てたくなるようなじじょう
95.603,95.703,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆび'), (4, 'たてたくなるようなじじょう')]",False,False,4,たてたくなるようなじじょう
95.469,95.603,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なかゆ'), (4, 'びたてたくなるようなじじょう')]",False,False,4,びたてたくなるようなじじょう
95.403,95.469,-1,なかゆびたてたくなるようなじじょう,"[(2, 'なか'), (4, 'ゆびたてたくなるようなじじょう')]",False,False,4,ゆびたてたくなるようなじじょう
95.302,95.403,-1,なかゆびたてたくなるようなじじょう,"[(2, 'な'), (4, 'かゆびたてたくなるようなじじょう')]",False,True,4,かゆびたてたくなるようなじじょう
44.685,45.052,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてきがふれそう')]",True,False,4,ぬるくてきがふれそう
44.485,44.685,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてきがふれそ'), (4, 'う')]",False,False,4,う
44.085,44.485,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてきがふれ'), (4, 'そう')]",False,False,4,そう
43.918,44.085,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてきがふ'), (4, 'れそう')]",False,False,4,れそう
43.718,43.918,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてきが'), (4, 'ふれそう')]",False,False,4,ふれそう
43.551,43.718,-1,ぬるくてきがふれそう,"[(2, 'ぬるくてき'), (4, 'がふれそう')]",False,False,4,がふれそう
42.984,43.551,-1,ぬるくてきがふれそう,"[(2, 'ぬるくて'), (4, 'きがふれそう')]",False,False,4,きがふれそう
42.817,42.984,-1,ぬるくてきがふれそう,"[(2, 'ぬるく'), (4, 'てきがふれそう')]",False,False,4,てきがふれそう
42.616,42.817,-1,ぬるくてきがふれそう,"[(2, 'ぬる'), (4, 'くてきがふれそう')]",False,False,4,くてきがふれそう
42.416,42.616,-1,ぬるくてきがふれそう,"[(2, 'ぬ'), (4, 'るくてきがふれそう')]",False,True,4,るくてきがふれそう
44.685,45.052,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気が触れそう')]",True,False,4,ぬるくて気が触れそう
44.485,44.685,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気が触れそ'), (4, 'う')]",False,False,4,う
44.085,44.485,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気が触れ'), (4, 'そう')]",False,False,4,そう
43.918,44.085,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気が触'), (4, 'れそう')]",False,False,4,れそう
43.718,43.918,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気が'), (4, '触れそう')]",False,False,4,触れそう
43.551,43.718,0,ぬるくて気が触れそう,"[(3, 'ぬるくて気'), (4, 'が触れそう')]",False,False,4,が触れそう
42.984,43.551,0,ぬるくて気が触れそう,"[(3, 'ぬるくて'), (4, '気が触れそう')]",False,False,4,気が触れそう
42.817,42.984,0,ぬるくて気が触れそう,"[(3, 'ぬるく'), (4, 'て気が触れそう')]",False,False,4,て気が触れそう
42.616,42.817,0,ぬるくて気が触れそう,"[(3, 'ぬる'), (4, 'くて気が触れそう')]",False,False,4,くて気が触れそう
42.416,42.616,0,ぬるくて気が触れそう,"[(3, 'ぬ'), (4, 'るくて気が触れそう')]",False,True,4,るくて気が触れそう
109.717,109.917,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまちになげキス')]",True,False,4,のびたせたけそだったまちになげキス
109.55,109.717,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまちになげキ'), (4, 'ス')]",False,False,4,ス
109.35,109.55,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまちになげ'), (4, 'キス')]",False,False,4,キス
109.183,109.35,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまちにな'), (4, 'げキス')]",False,False,4,げキス
108.983,109.183,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまちに'), (4, 'なげキス')]",False,False,4,なげキス
108.749,108.983,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったまち'), (4, 'になげキス')]",False,False,4,になげキス
108.616,108.749,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだったま'), (4, 'ちになげキス')]",False,False,4,ちになげキス
108.416,108.616,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだった'), (4, 'まちになげキス')]",False,False,4,まちになげキス
108.049,108.416,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそだっ'), (4, 'たまちになげキス')]",False,False,4,たまちになげキス
107.848,108.049,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけそ'), (4, 'だったまちになげキス')]",False,False,4,だったまちになげキス
107.648,107.848,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせたけ'), (4, 'そだったまちになげキス')]",False,False,4,そだったまちになげキス
107.481,107.648,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせた'), (4, 'けそだったまちになげキス')]",False,False,4,けそだったまちになげキス
107.248,107.481,-1,のびたせたけそだったまちになげキス,"[(2, 'のびたせ'), (4, 'たけそだったまちになげキス')]",False,False,4,たけそだったまちになげキス
107.114,107.248,-1,のびたせたけそだったまちになげキス,"[(2, 'のびた'), (4, 'せたけそだったまちになげキス')]",False,False,4,せたけそだったまちになげキス
107.014,107.114,-1,のびたせたけそだったまちになげキス,"[(2, 'のび'), (4, 'たせたけそだったまちになげキス')]",False,False,4,たせたけそだったまちになげキス
106.914,107.014,-1,のびたせたけそだったまちになげキス,"[(2, 'の'), (4, 'びたせたけそだったまちになげキス')]",False,True,4,びたせたけそだったまちになげキス
105.446,105.978,-1,ほしがりますしぬまでは,"[(2, 'ほしがりますしぬまでは')]",True,False,4,ほしがりますしぬまでは
105.246,105.446,-1,ほしがりますしぬまでは,"[(2, 'ほしがりますしぬまで'), (4, 'は')]",False,False,4,は
105.079,105.246,-1,ほしがりますしぬまでは,"[(2, 'ほしがりますしぬま'), (4, 'では')]",False,False,4,では
104.879,105.079,-1,ほしがりますしぬまでは,"[(2, 'ほしがりますしぬ'), (4, 'までは')]",False,False,4,までは
104.712,104.879,-1,ほしがりますしぬまでは,"[(2, 'ほしがりますし'), (4, 'ぬまでは')]",False,False,4,ぬまでは
104.478,104.712,-1,ほしがりますしぬまでは,"[(2, 'ほしがります'), (4, 'しぬまでは')]",False,False,4,しぬまでは
104.311,104.478,-1,ほしがりますしぬまでは,"[(2, 'ほしがりま'), (4, 'すしぬまでは')]",False,False,4,すしぬまでは
104.111,104.311,-1,ほしがりますしぬまでは,"[(2, 'ほしがり'), (4, 'ますしぬまでは')]",False,False,4,ますしぬまでは
103.944,104.111,-1,ほしがりますしぬまでは,"[(2, 'ほしが'), (4, 'りますしぬまでは')]",False,False,4,りますしぬまでは
103.744,103.944,-1,ほしがりますしぬまでは,"[(2, 'ほし'), (4, 'がりますしぬまでは')]",False,False,4,がりますしぬまでは
103.544,103.744,-1,ほしがりますしぬまでは,"[(2, 'ほ'), (4, 'しがりますしぬまでは')]",False,True,4,しがりますしぬまでは
32.873,33.039,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまちがってじょうとう')]",True,False,4,ほらもっとまちがってじょうとう
32.673,32.873,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまちがってじょう'), (4, 'とう')]",False,False,4,とう
32.473,32.673,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまちがってじょ'), (4, 'うとう')]",False,False,4,うとう
32.306,32.473,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまちがって'), (4, 'じょうとう')]",False,False,4,じょうとう
32.106,32.306,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまちがっ'), (4, 'てじょうとう')]",False,False,4,てじょうとう
31.973,32.106,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとまち'), (4, 'がってじょうとう')]",False,False,4,がってじょうとう
31.872,31.973,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっとま'), (4, 'ちがってじょうとう')]",False,False,4,ちがってじょうとう
31.339,31.872,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっと'), (4, 'まちがってじょうとう')]",False,False,4,まちがってじょうとう
30.972,31.339,-1,ほらもっとまちがってじょうとう,"[(2, 'ほらもっ'), (4, 'とまちがってじょうとう')]",False,False,4,とまちがってじょうとう
30.771,30.972,-1,ほらもっとまちがってじょうとう,"[(2, 'ほら'), (4, 'もっとまちがってじょうとう')]",False,False,4,もっとまちがってじょうとう
30.604,30.771,-1,ほらもっとまちがってじょうとう,"[(2, 'ほ'), (4, 'らもっとまちがってじょうとう')]",False,True,4,らもっとまちがってじょうとう
32.873,33.039,0,ほらもっと間違って上等,"[(3, 'ほらもっと間違って上等')]",True,False,4,ほらもっと間違って上等
32.473,32.873,0,ほらもっと間違って上等,"[(3, 'ほらもっと間違って上'), (4, '等')]",False,False,4,等
32.306,32.473,0,ほらもっと間違って上等,"[(3, 'ほらもっと間違って'), (4, '上等')]",False,False,4,上等
31.973,32.306,0,ほらもっと間違って上等,"[(3, 'ほらもっと間違'), (4, 'って上等')]",False,False,4,って上等
31.872,31.973,0,ほらもっと間違って上等,"[(3, 'ほらもっと間'), (4, '違って上等')]",False,False,4,違って上等
31.339,31.872,0,ほらもっと間違って上等,"[(3, 'ほらもっと'), (4, '間違って上等')]",False,False,4,間違って上等
30.972,31.339,0,ほらもっと間違って上等,"[(3, 'ほらもっ'), (4, 'と間違って上等')]",False,False,4,と間違って上等
30.771,30.972,0,ほらもっと間違って上等,"[(3, 'ほら'), (4, 'もっと間違って上等')]",False,False,4,もっと間違って上等
30.604,30.771,0,ほらもっと間違って上等,"[(3, 'ほ'), (4, 'らもっと間違って上等')]",False,True,4,らもっと間違って上等
115.956,116.09,-1,ぼくらおとなになる,"[(2, 'ぼくらおとなになる')]",True,False,4,ぼくらおとなになる
115.723,115.956,-1,ぼくらおとなになる,"[(2, 'ぼくらおとなにな'), (4, 'る')]",False,False,4,る
115.556,115.723,-1,ぼくらおとなになる,"[(2, 'ぼくらおとなに'), (4, 'なる')]",False,False,4,なる
115.356,115.556,-1,ぼくらおとなになる,"[(2, 'ぼくらおとな'), (4, 'になる')]",False,False,4,になる
114.989,115.356,-1,ぼくらおとなになる,"[(2, 'ぼくらおと'), (4, 'なになる')]",False,False,4,なになる
114.622,114.989,-1,ぼくらおとなになる,"[(2, 'ぼくらお'), (4, 'となになる')]",False,False,4,となになる
114.455,114.622,-1,ぼくらおとなになる,"[(2, 'ぼくら'), (4, 'おとなになる')]",False,False,4,おとなになる
114.255,114.455,-1,ぼくらおとなになる,"[(2, 'ぼく'), (4, 'らおとなになる')]",False,False,4,らおとなになる
114.055,114.255,-1,ぼくらおとなになる,"[(2, 'ぼ'), (4, 'くらおとなになる')]",False,True,4,くらおとなになる
112.92,113.12,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかくごしとけよ')]",True,False,4,みせばはこっからかくごしとけよ
112.753,112.92,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかくごしとけ'), (4, 'よ')]",False,False,4,よ
112.553,112.753,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかくごしと'), (4, 'けよ')]",False,False,4,けよ
112.319,112.553,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかくごし'), (4, 'とけよ')]",False,False,4,とけよ
112.186,112.319,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかくご'), (4, 'しとけよ')]",False,False,4,しとけよ
111.986,112.186,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからかく'), (4, 'ごしとけよ')]",False,False,4,ごしとけよ
111.819,111.986,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっからか'), (4, 'くごしとけよ')]",False,False,4,くごしとけよ
111.452,111.819,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっから'), (4, 'かくごしとけよ')]",False,False,4,かくごしとけよ
111.218,111.452,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっか'), (4, 'らかくごしとけよ')]",False,False,4,らかくごしとけよ
111.052,111.218,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこっ'), (4, 'からかくごしとけよ')]",False,False,4,からかくごしとけよ
110.851,111.052,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばはこ'), (4, 'っからかくごしとけよ')]",False,False,4,っからかくごしとけよ
110.651,110.851,-1,みせばはこっからかくごしとけよ,"[(2, 'みせばは'), (4, 'こっからかくごしとけよ')]",False,False,4,こっからかくごしとけよ
110.484,110.651,-1,みせばはこっからかくごしとけよ,"[(2, 'みせば'), (4, 'はこっからかくごしとけよ')]",False,False,4,はこっからかくごしとけよ
110.117,110.484,-1,みせばはこっからかくごしとけよ,"[(2, 'みせ'), (4, 'ばはこっからかくごしとけよ')]",False,False,4,ばはこっからかくごしとけよ
109.917,110.117,-1,みせばはこっからかくごしとけよ,"[(2, 'み'), (4, 'せばはこっからかくごしとけよ')]",False,True,4,せばはこっからかくごしとけよ
81.589,82.021,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっかかまってんね')]",True,False,4,みどりのアイツにばっかかまってんね
81.555,81.589,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっかかまってん'), (4, 'ね')]",False,False,4,ね
81.422,81.555,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっかかまって'), (4, 'んね')]",False,False,4,んね
81.222,81.422,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっかかまっ'), (4, 'てんね')]",False,False,4,てんね
81.155,81.222,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっかか'), (4, 'まってんね')]",False,False,4,まってんね
81.022,81.155,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっか'), (4, 'かまってんね')]",False,False,4,かまってんね
80.855,81.022,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツにばっ'), (4, 'かかまってんね')]",False,False,4,かかまってんね
80.755,80.855,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツに'), (4, 'ばっかかまってんね')]",False,False,4,ばっかかまってんね
80.688,80.755,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイツ'), (4, 'にばっかかまってんね')]",False,False,4,にばっかかまってんね
80.588,80.688,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのアイ'), (4, 'ツにばっかかまってんね')]",False,False,4,ツにばっかかまってんね
80.488,80.588,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりのア'), (4, 'イツにばっかかまってんね')]",False,False,4,イツにばっかかまってんね
80.388,80.488,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどりの'), (4, 'アイツにばっかかまってんね')]",False,False,4,アイツにばっかかまってんね
80.287,80.388,-1,みどりのアイツにばっかかまってんね,"[(2, 'みどり'), (4, 'のアイツにばっかかまってんね')]",False,False,4,のアイツにばっかかまってんね
80.221,80.287,-1,みどりのアイツにばっかかまってんね,"[(2, 'みど'), (4, 'りのアイツにばっかかまってんね')]",False,False,4,りのアイツにばっかかまってんね
80.121,80.221,-1,みどりのアイツにばっかかまってんね,"[(2, 'み'), (4, 'どりのアイツにばっかかまってんね')]",False,True,4,どりのアイツにばっかかまってんね
202.309,202.476,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないのわかるでしょ')]",True,False,4,もうこどもじゃないのわかるでしょ
202.176,202.309,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないのわかるで'), (4, 'しょ')]",False,False,4,しょ
201.976,202.176,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないのわかる'), (4, 'でしょ')]",False,False,4,でしょ
201.775,201.976,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないのわか'), (4, 'るでしょ')]",False,False,4,るでしょ
201.408,201.775,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないのわ'), (4, 'かるでしょ')]",False,False,4,かるでしょ
201.208,201.408,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃないの'), (4, 'わかるでしょ')]",False,False,4,わかるでしょ
201.075,201.208,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃない'), (4, 'のわかるでしょ')]",False,False,4,のわかるでしょ
200.875,201.075,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃな'), (4, 'いのわかるでしょ')]",False,False,4,いのわかるでしょ
200.474,200.875,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこどもじゃ'), (4, 'ないのわかるでしょ')]",False,False,4,ないのわかるでしょ
200.307,200.474,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこども'), (4, 'じゃないのわかるでしょ')]",False,False,4,じゃないのわかるでしょ
200.107,200.307,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこど'), (4, 'もじゃないのわかるでしょ')]",False,False,4,もじゃないのわかるでしょ
199.907,200.107,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もうこ'), (4, 'どもじゃないのわかるでしょ')]",False,False,4,どもじゃないのわかるでしょ
199.707,199.907,-1,もうこどもじゃないのわかるでしょ,"[(2, 'もう'), (4, 'こどもじゃないのわかるでしょ')]",False,False,4,こどもじゃないのわかるでしょ
199.507,199.707,-1,もうこどもじゃないのわかるでしょ,"[(2, 'も'), (4, 'うこどもじゃないのわかるでしょ')]",False,True,4,うこどもじゃないのわかるでしょ
202.309,202.476,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないのわかるでしょ')]",True,False,4,もう子供じゃないのわかるでしょ
202.176,202.309,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないのわかるで'), (4, 'しょ')]",False,False,4,しょ
201.976,202.176,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないのわかる'), (4, 'でしょ')]",False,False,4,でしょ
201.775,201.976,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないのわか'), (4, 'るでしょ')]",False,False,4,るでしょ
201.408,201.775,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないのわ'), (4, 'かるでしょ')]",False,False,4,かるでしょ
201.208,201.408,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃないの'), (4, 'わかるでしょ')]",False,False,4,わかるでしょ
201.075,201.208,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃない'), (4, 'のわかるでしょ')]",False,False,4,のわかるでしょ
200.875,201.075,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃな'), (4, 'いのわかるでしょ')]",False,False,4,いのわかるでしょ
200.474,200.875,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供じゃ'), (4, 'ないのわかるでしょ')]",False,False,4,ないのわかるでしょ
200.107,200.474,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子供'), (4, 'じゃないのわかるでしょ')]",False,False,4,じゃないのわかるでしょ
199.907,200.107,0,もう子供じゃないのわかるでしょ,"[(3, 'もう子'), (4, '供じゃないのわかるでしょ')]",False,False,4,供じゃないのわかるでしょ
199.707,199.907,0,もう子供じゃないのわかるでしょ,"[(3, 'もう'), (4, '子供じゃないのわかるでしょ')]",False,False,4,子供じゃないのわかるでしょ
199.507,199.707,0,もう子供じゃないのわかるでしょ,"[(3, 'も'), (4, 'う子供じゃないのわかるでしょ')]",False,True,4,う子供じゃないのわかるでしょ
100.775,101.108,0,もともとだろbringiton,"[(3, 'もともとだろbringiton')]",True,False,4,もともとだろbringiton
100.574,100.775,0,もともとだろbringiton,"[(3, 'もともとだろbringit'), (4, 'on')]",False,False,4,on
100.374,100.574,0,もともとだろbringiton,"[(3, 'もともとだろbring'), (4, 'iton')]",False,False,4,iton
100.274,100.374,0,もともとだろbringiton,"[(3, 'もともとだろ'), (4, 'bringiton')]",False,False,4,bringiton
100.174,100.274,0,もともとだろbringiton,"[(3, 'もともとだ'), (4, 'ろbringiton')]",False,False,4,ろbringiton
100.041,100.174,0,もともとだろbringiton,"[(3, 'もともと'), (4, 'だろbringiton')]",False,False,4,だろbringiton
100.007,100.041,0,もともとだろbringiton,"[(3, 'もとも'), (4, 'とだろbringiton')]",False,False,4,とだろbringiton
99.907,100.007,0,もともとだろbringiton,"[(3, 'もと'), (4, 'もとだろbringiton')]",False,False,4,もとだろbringiton
99.807,99.907,0,もともとだろbringiton,"[(3, 'も'), (4, 'ともとだろbringiton')]",False,False,4,ともとだろbringiton
100.775,101.108,-1,もともとだろbringiton,"[(2, 'もともとだろbringiton')]",False,False,4,もともとだろbringiton
100.574,100.775,-1,もともとだろbringiton,"[(2, 'もともとだろbringit'), (4, 'on')]",False,False,4,on
100.374,100.574,-1,もともとだろbringiton,"[(2, 'もともとだろbring'), (4, 'iton')]",False,False,4,iton
100.274,100.374,-1,もともとだろbringiton,"[(2, 'もともとだろ'), (4, 'bringiton')]",False,False,4,bringiton
100.174,100.274,-1,もともとだろbringiton,"[(2, 'もともとだ'), (4, 'ろbringiton')]",False,False,4,ろbringiton
100.041,100.174,-1,もともとだろbringiton,"[(2, 'もともと'), (4, 'だろbringiton')]",False,False,4,だろbringiton
100.007,100.041,-1,もともとだろbringiton,"[(2, 'もとも'), (4, 'とだろbringiton')]",False,False,4,とだろbringiton
99.907,100.007,-1,もともとだろbringiton,"[(2, 'もと'), (4, 'もとだろbringiton')]",False,False,4,もとだろbringiton
99.807,99.907,-1,もともとだろbringiton,"[(2, 'も'), (4, 'ともとだろbringiton')]",False,True,4,ともとだろbringiton
18.459,18.793,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょうふみんにほん')]",True,False,4,れっとうじょうじょうふみんにほん
18.225,18.459,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょうふみんにほ'), (4, 'ん')]",False,False,4,ん
18.092,18.225,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょうふみんに'), (4, 'ほん')]",False,False,4,ほん
17.959,18.092,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょうふみん'), (4, 'にほん')]",False,False,4,にほん
17.892,17.959,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょうふ'), (4, 'みんにほん')]",False,False,4,みんにほん
17.692,17.892,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょうじょう'), (4, 'ふみんにほん')]",False,False,4,ふみんにほん
17.491,17.692,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとうじょう'), (4, 'じょうふみんにほん')]",False,False,4,じょうふみんにほん
17.291,17.491,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっとう'), (4, 'じょうじょうふみんにほん')]",False,False,4,じょうじょうふみんにほん
17.124,17.291,-1,れっとうじょうじょうふみんにほん,"[(2, 'れっ'), (4, 'とうじょうじょうふみんにほん')]",False,True,4,とうじょうじょうふみんにほん
15.256,15.621,-1,れっとうじょうとうbringiton,"[(2, 'れっとうじょうとうbringiton')]",True,False,4,れっとうじょうとうbringiton
15.056,15.256,-1,れっとうじょうとうbringiton,"[(2, 'れっとうじょうとうbringit'), (4, 'on')]",False,False,4,on
14.889,15.056,-1,れっとうじょうとうbringiton,"[(2, 'れっとうじょうとうbring'), (4, 'iton')]",False,False,4,iton
14.689,14.889,-1,れっとうじょうとうbringiton,"[(2, 'れっとうじょうとう'), (4, 'bringiton')]",False,False,4,bringiton
14.488,14.689,-1,れっとうじょうとうbringiton,"[(2, 'れっとうじょう'), (4, 'とうbringiton')]",False,False,4,とうbringiton
14.288,14.488,-1,れっとうじょうとうbringiton,"[(2, 'れっとう'), (4, 'じょうとうbringiton')]",False,False,4,じょうとうbringiton
14.121,14.288,-1,れっとうじょうとうbringiton,"[(2, 'れっ'), (4, 'とうじょうとうbringiton')]",False,True,4,とうじょうとうbringiton
153.994,154.695,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あたしのびがく')]",True,False,4,わかるか？あたしのびがく
153.594,153.994,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あたしのびが'), (4, 'く')]",False,False,4,く
153.427,153.594,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あたしのび'), (4, 'がく')]",False,False,4,がく
153.227,153.427,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あたしの'), (4, 'びがく')]",False,False,4,びがく
153.027,153.227,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あたし'), (4, 'のびがく')]",False,False,4,のびがく
152.86,153.027,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あた'), (4, 'しのびがく')]",False,False,4,しのびがく
152.493,152.86,-1,わかるか？あたしのびがく,"[(2, 'わかるか？あ'), (4, 'たしのびがく')]",False,False,4,たしのびがく
152.126,152.493,-1,わかるか？あたしのびがく,"[(2, 'わかるか？'), (4, 'あたしのびがく')]",False,False,4,あたしのびがく
151.892,152.126,-1,わかるか？あたしのびがく,"[(2, 'わかる'), (4, 'か？あたしのびがく')]",False,False,4,か？あたしのびがく
151.725,151.892,-1,わかるか？あたしのびがく,"[(2, 'わか'), (4, 'るか？あたしのびがく')]",False,False,4,るか？あたしのびがく
151.559,151.725,-1,わかるか？あたしのびがく,"[(2, 'わ'), (4, 'かるか？あたしのびがく')]",False,True,4,かるか？あたしのびがく
153.594,154.695,0,わかるか？あたしの美学,"[(3, 'わかるか？あたしの美学')]",True,False,4,わかるか？あたしの美学
153.427,153.594,0,わかるか？あたしの美学,"[(3, 'わかるか？あたしの美'), (4, '学')]",False,False,4,学
153.227,153.427,0,わかるか？あたしの美学,"[(3, 'わかるか？あたしの'), (4, '美学')]",False,False,4,美学
153.027,153.227,0,わかるか？あたしの美学,"[(3, 'わかるか？あたし'), (4, 'の美学')]",False,False,4,の美学
152.86,153.027,0,わかるか？あたしの美学,"[(3, 'わかるか？あた'), (4, 'しの美学')]",False,False,4,しの美学
152.493,152.86,0,わかるか？あたしの美学,"[(3, 'わかるか？あ'), (4, 'たしの美学')]",False,False,4,たしの美学
152.126,152.493,0,わかるか？あたしの美学,"[(3, 'わかるか？'), (4, 'あたしの美学')]",False,False,4,あたしの美学
151.892,152.126,0,わかるか？あたしの美学,"[(3, 'わかる'), (4, 'か？あたしの美学')]",False,False,4,か？あたしの美学
151.725,151.892,0,わかるか？あたしの美学,"[(3, 'わか'), (4, 'るか？あたしの美学')]",False,False,4,るか？あたしの美学
151.559,151.725,0,わかるか？あたしの美学,"[(3, 'わ'), (4, 'かるか？あたしの美学')]",False,True,4,かるか？あたしの美学
